96,中信银行趁早魔力认同信用卡普卡,最高10万女性健康险 亲子共享意外险,https://img.rong360.com/3e8/e5f89/cimg/35/35d91554f227393d575b6e31258006a468b52c2e_170x106.jpeg,系列等级：金卡/普卡,系列币种：人民币,取现费用：20元,年费政策：首年再刷卡消费或取现五次（不限金额）免次年年费；以此类推,https://www.rong360.com/credit/card/a56b142748014ce645d778c84447b509,"基本信息;
年费政策：首年再刷卡消费或取现五次（不限金额）免次年年费；以此类推
积分规则：网络、线下交易均奖励积分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
网络、线下交易奖励积分:
持卡人及其子女生日月积分翻倍
成功申卡一次性赠送趁早星球1000趁早币:
趁早旗下微信服务号“趁早星球”流通的货币，可以在奖励兑换专区使用
趁早会员专属权益:
趁早会员卡号，优先申请新品试用、新书试读活动。通过指定渠道购买趁早产品享优惠折扣。趁早官方线下活动优先权
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：40元
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
97,中信银行信诚信用卡,最高20万交通意外伤害险,https://img.rong360.com/3e8/785f7/cimg/d5/d58b4a5e3d8eb917240beaff7589301105746702_170x106.png,系列等级：白金卡/金卡,系列币种：人民币,取现费用：20元,年费政策：开卡首月一次免首年，满五次免次年,https://www.rong360.com/credit/card/6ee50b408115ad50595d8249de33708e,"基本信息;
年费政策：开卡首月一次免首年，满五次免次年
积分规则：普卡消费或取现1元积1分 金卡消费或取现1元积2分 生日双倍积分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
1500万航空意外伤害险:
只要以中信信诚白金信用卡全额支付飞机票款，或者支付80%及以上的旅游团费，就可免费获得高额航空意外保险。您本人的保险金额高达人民币1500万元！与您同行的配偶及子女也可享受高达人民币750万及10万高额保险，全家齐享保障。
高达5000元航班延误险:
持卡人通过指定渠道为本人及同行配偶、父母、子女订购机票并使用中信信用卡全额支付机票款，乘坐国际国内航班在境内外旅行，可免费获得航班延误保险，保险金最高达5000元人民币。
赠送20万交通工具意外险:
赠送1年轨道交通工具意外伤害20万、赠送1年自驾车意外伤害10万
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：40元
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
98,中信银行东航信用卡,消费15元积1里程 最高1000元航班延误险,https://img.rong360.com/3e8/6765f/cimg/71/712ddc6a6abbe408965fa02fc13b940cae00beba_170x106.png,系列等级：白金卡/金卡,系列币种：人民币,取现费用：20元,年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推,https://www.rong360.com/credit/card/6f79a0030770ef44de3907e9e8d98ade,"基本信息;
年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推
积分规则：每消费 18元人民币（2.5美元）可累计1点“东方万里行”积分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
航班延误4小时即赔1000元:
为本人及同行配偶、父母、子女订购机票并全额支付机票款可免费获得航班延误保险。
24 小时免费意外入院医疗保险:
中信东航联名卡为您提供独有的尊贵服务，若不慎发生意外，您可获得紧急救援，入住就近网络医院，并获得无限卡、白金卡高达人民币10000元，金卡、普通卡(须加入""亲子会馆"")高达人民币5000元的意外入院医疗保险金。
24 小时航空意外伤害保险:
只要以中信东航联名卡支付飞机票款，或者支付80%及以上的旅游团费，就可免费获得高额意外保险，同行配偶及子女齐享保障。
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：40元
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
99,中信银行美国运通白金信用卡,境外交易0兑换手续费 最高享6倍积分,https://img.rong360.com/3e8/7ebcf/cimg/0b/0be7c23dd4a43a84dd927f90e4e5d50150427414_170x106.jpeg,系列等级：白金卡,系列币种：美元,取现费用：20元,年费政策：首年2000元年费刚性收取，次年可用积分抵扣,https://www.rong360.com/credit/card/a8a96344fed5bb19b12c5f44750c46e2,"基本信息;
年费政策：首年2000元年费刚性收取，次年可用积分抵扣
积分规则：境外消费1元最高积累6分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
境外消费6倍积分:
赠送分为基础积分2倍，额外奖励积分4倍。额外赠送的4倍积分将按月计入持卡人账户，显示在对账单“运通卡额外奖励积分”一栏中。额外赠送4倍积分每月赠送积分上限为持卡人永久额度的10倍 
积分可兑换国航、东航、南航三大航空公司里程:
只需刷卡消费￥4.2元
(￥4.2元x6=25.2分=1里程)
白金尊贵礼遇:
白金运动体验、白金商旅礼遇、白金出行保障、白金私人医护等多项礼遇，助您畅享白金生活。细则参照现有标准白金尊贵卡执行，详情请咨询24小时贵宾服务专线40060-95558。
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：人民币40元（免收换卡工本费）
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
100,中信银行厦航信用卡,消费18元积1里程，购票可获双倍里程,https://img.rong360.com/3e8/9f67d/cimg/22/227031453005e497dd0994476277d9dd1f70fefd_170x106.jpeg,系列等级：白金卡(精英版)/金卡/普卡,系列币种：人民币,取现费用：20元,年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推,https://www.rong360.com/credit/card/18191c82e8bd1a6b4f8580039fe47da5,"基本信息;
年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推
积分规则：每消费18元人民币（2.5美元）可累积1厦航奖励积分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
最长50天免息还款期:
最长五十天免息还款期。可选“密码+签名”消费功能，24小时小时免费手机短信通知服务，24小时客户服务热线
最高可获1000元人民币的航班延误险:
通过指定渠道全额订购机票，乘坐国际国内航班在境内外旅行，可免费获得航班延误险，保险金最高达1000元人民币。
每消费15元人民币（1.5美元）可累积1厦航奖励积分:
购买厦航机票还可获得双份厦航奖励积分
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：40元
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
101,中信银行海航信用卡,免费航班延误险及意外入院医疗险,https://img.rong360.com/3e8/fab47/cimg/31/31c762f13a2a6cce758ef4ab537073570f32db1c_170x106.jpeg,系列等级：白金卡,系列币种：人民币,取现费用：20元,年费政策：无年费优惠,https://www.rong360.com/credit/card/9e991c1db249f601709fc5100b10369d,"基本信息;
年费政策：无年费优惠
积分规则：每消费 18元人民币（2.5美元）可累计1点“东方万里行”积分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
机场贵宾候机登机服务:
国内外主要城市机场、高铁贵宾服务厅提供免费休息室，免费杂志，专用安检通道等贴心服务。
紧急拖车等汽车道路救援服务:
如驾驶时出现故障，可凭卡享受不限次数的紧急拖车、现场维修等汽车救援服务
贵宾预约挂号及陪护服务:
北京、上海、广州等城市逾百家知名三甲级医院的专家预约服务，并由健康服务人员全程陪同。
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：人民币40元（免收换卡工本费）
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
102,中信银行联通联名普卡,活动期间，中信联通联名卡客户编辑指令wxtq，发送至中信信用卡官方微信或短信发送至106980095558进行登记，即可享受自然月计积分交易满1999元（含），白金卡客户获赠2G联通流量（1G国内流量+1G日租流量包），普、金卡客户获赠近1.5联通流量（500M国内流量+1G日租流量包）；数量有限，先到先得。,https://img.rong360.com/3e8/da206/cimg/71/71e6b3ad999ef6e410034be1f680b2d318649a51_170x106.jpeg,系列等级：白金卡/金卡/普卡,系列币种：人民币,取现费用：20元,年费政策：刷卡免年费,https://www.rong360.com/credit/card/c499711c2ce4c40e95e09a62d722bcef,"基本信息;
年费政策：刷卡免年费
积分规则：普卡消费或取现1元积1分 金卡消费或取现1元积2分 生日双倍积分。
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
网络交易计积分:

白金卡航班延误2小时，最高赔付1000元，延误4小时，最高赔付2000元；普卡、金卡航班延误4小时，最高赔付1000元:

","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：人民币40元（免收换卡
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
103,中信银行百度贴吧壕卡,享百度贴吧网络权益 网络交易计积分,https://img.rong360.com/3e8/7a26b/cimg/fc/fc510cdb3bf8f63455a1400d488a1b4b5240c51f_170x106.jpeg,系列等级：金卡,系列币种：人民币,取现费用：20元,年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推,https://www.rong360.com/credit/card/de64daf7c0de51bda5f21384b9dcc8d6,"基本信息;
年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推
积分规则：普卡消费或取现1元积1分 金卡消费或取现1元积2分 生日双倍积分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
网络交易达标享双倍积分:
网络交易计积分，每月单月消费金额0-2000元，1元=1积分（基础积分），消费金额≥2000元，1元=2积分（基础积分1积分+奖励积分1积分）注：奖励积分出账单后统一赠送，奖励积分不超过持卡人永久额度的3倍。
取现满4笔免手续费:
自然月内透支取现满4笔，免当月透支取现手续费,最高每个客户减免400元/月。
开卡即送百度贴吧三重壕礼权益大礼包:
开卡就送一个月普通贴吧会员、三个月章鱼卡吧单吧特权、中信专属印记(具体权益功能请见百度贴吧官网，以上权益仅限已登陆百度贴吧申请信用卡的用户获得)。
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：40元
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
104,中信银行真爱梦想公益信用卡,每月义务捐赠10元或以上用于公益资产,https://img.rong360.com/3e8/0e653/cimg/9f/9f34632d18e0f985b5d0982e37f69e096d24e881_170x106.jpeg,系列等级：金卡,系列币种：人民币,取现费用：20元,年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推,https://www.rong360.com/credit/card/69a6ae691d89940a44964dfd9cf78010,"基本信息;
年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推
积分规则：普卡消费或取现1元积1分 金卡消费或取现1元积2分 生日双倍积分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
参与真爱梦想组织的各项公益活动:
志愿者卡的卡版下方有凸印的志愿者卡号，志愿者凭此卡号可以参与真爱梦想组织的各项公益活动.如下乡支教。
每月义务捐赠10元或以上用于公益资产:
志愿者卡持卡人义务每月向真爱梦想捐贈10元钱(或以上)，该款项将专门用于公益资产的长期运营（如：梦想课程的开发与推 广、乡村教师的培训与奖励等等).
积分将自动捐贈给“公益积分池”:
所有刷卡积分将自动捐贈给中信银行信用卡中心“公益积分池”，并由中信银行代为采购“梦想中心""所需物品 (如图书、电子设备等)，通过真爱梦想捐赠给各地梦想中心.所有 积分捐赠将定期在真爱梦想官网公示.
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：40元
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
105,中信银行腾讯应用联名卡（陪伴版） ,网络交易计积分 专属QQ号码印在卡面,https://img.rong360.com/3e8/087eb/cimg/a8/a80b983c73728ed2dbea4a3ec91b6bc8debeec75_170x106.png,系列等级：金卡,系列币种：人民币,取现费用：20元,年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推,https://www.rong360.com/credit/card/939cdfba363d3693edb71262f261c6f9,"基本信息;
年费政策：当年再刷卡消费或取现五次（不限金额）免次年年费；以此类推
积分规则：普卡消费或取现1元积1分 金卡消费或取现1元积2分 生日双倍积分
积分有效期：有效期1-2年，账单年最后一天的积分有效期为1年，第一天积分有效期2年。
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中信银行信用卡交易短信通知
失卡保障：中信银行信用卡可享受48小时挂失前失卡保障服务，每月收取4元
申请条件：凡具有完全民事行为能力的自然人，均可凭本人有效身份证件及发卡机构要求的其他文件向发卡机构申请中信信用卡个人卡主卡。凡在中国境内金融机构开立基本账户，具有独立法人资格的企业、行政事业单位、部队、社会团体、法人授权的其他经济组织等，可凭中国人民银行核发的开户许可证等资料向发卡机构申领中信公务卡。公务卡持卡人的资格由单位法定代表人或其委托的代理人书面指定和撤销。每个单位可申请多张公务卡 。
申请材料：1. 申请人（主、附属卡）身份证明文件复印件； 2. 工作证明文件，如：加盖单位公章的工作证复印件或单位开具的工作证明原件； 3. 财力证明文件，如：单位开具的收入证明原件，或银行存款证明原件，或显示申请人姓名的银行代发工资记录复印件，或所得税扣缴凭证复印件，或自有房产证复印件等。
","专享特权;
网络交易 双倍积分:
每账单月计积分交易0-2000元，1元=1积分（基础积分），
每账单月计积分交易≥2000元，1元=2积分（基础积分1积分+奖励积分1积分）
注：奖励积分出账单后统一赠送，奖励积分不超过持卡人永久额度的3倍。
预借现金 解决临时支取现金的需求:
可预借现金的额度为信用额度之三分之一至全额，与签帐总额合计之总额，不得超过您的信用额度，而部分银行并有限制每日预借现金之金额。在限定额度之内无需任何担保，即可快速取得现金。取现属于预借现金但不等同于预借现金
个性卡面 可在卡面印自己的qq号:

","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费20元/2美元/20港币/2欧元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.3%
挂失费：40元
补卡费：15元
3期:2.4%,
6期:4.8%,
12期:8.76%,
18期:13.5%,
24期:18%,
"
106,东航联名信用卡 ,正价商品享折扣优惠,https://img.rong360.com/3e8/1f6a5/cimg/1b/1bb0a91d1c5ed547c9489e031c1b0bee75845d99_170x106.png,系列等级：普卡/金卡,系列币种：人民币,取现费用：1元,年费政策：首年免年费，刷满5次免次年年费,https://www.rong360.com/credit/card/0a58673fdedacb2650b2c29b4ace882d,"基本信息;
年费政策：首年免年费，刷满5次免次年年费
积分规则：有效消费满1元人民币累计1分，有效消费满1美元累计6分，满1欧元累计8分
积分有效期：3年
取现：最高取现比例30%，取现手续费为取现金额的1%，最低境内收费1元
最低还款比例：5%
免息期：最短25天，最长56天
短信通知：农业银行信用卡交易短信通知完全免费
失卡保障：农业银行信用卡只对白金卡提供72小时挂失前失卡保障服务
申请条件：凡具有完全民事行为能力，有合法收入的个人可凭本人有效身份证件向中国农业银行申领个人卡主卡，还可为他人申领附属卡，附属卡有效期限与主卡相同。
申请材料：--
","专享特权;
广西东方航洋:
金穗东方航洋卡主要面向南宁市消费者群体发行，持卡在百货、餐馆、家居等航洋国际购物中心消费，除特例柜台商品外，享受正价商品6.5-9.5折优惠。
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的1%，最低境内收费1元
还款：最低还款金额为本月账单的5%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费1元/1美元/1欧元/1澳元/1英镑/10日元
超限费：超过信用额度的5%，最低收费1元
溢缴费：存入金额超出欠款的部分，取出时收取1%
挂失费：50元
补卡费：20元
3期:1.8%,
6期:3.6%,
12期:7.2%,
18期:--,
24期:14.4%,
"
